age,income,education_years,hours_per_week,experience_years,credit_score,owns_house,owns_car,num_dependents,city_tier,loan_approved
34,52363,2,77,33,393,0,1,2,3,0
51,83752,16,19,11,358,1,0,4,2,1
41,97004,10,66,21,706,1,1,3,3,1
49,76398,8,49,8,317,1,0,5,2,1
18,118458,4,76,19,793,1,1,4,3,1
25,60718,9,62,28,807,1,1,1,3,0
62,133627,14,23,28,631,1,1,0,3,1
40,102916,13,20,26,468,0,0,5,2,0
64,46870,3,79,16,505,1,1,5,2,1
57,57394,19,12,4,820,0,0,1,3,0
29,72057,1,37,12,804,0,1,0,2,0
29,99795,11,78,14,645,1,1,2,2,1
63,100409,0,22,14,603,1,0,5,2,0
64,33016,19,39,17,414,1,0,0,2,0
32,62137,4,47,1,386,1,0,3,1,0
58,20153,5,54,22,394,0,1,5,2,0
36,27853,10,7,12,727,1,1,4,3,0
43,32379,7,63,3,749,1,1,1,2,0
69,35792,6,32,24,840,0,1,0,3,0
46,141169,3,50,10,301,0,1,1,2,1
39,58367,5,68,11,377,1,1,4,3,1
57,38100,15,74,12,623,0,1,2,1,0
38,146082,19,51,8,397,1,0,4,3,1
68,133089,14,18,37,409,1,1,2,2,1
55,83456,13,11,5,756,0,0,1,2,0
37,31049,11,78,9,787,0,1,2,3,0
46,20786,11,35,22,670,1,0,5,1,0
68,89904,15,55,14,636,1,0,2,2,0
21,50699,14,33,22,321,1,0,2,2,1
24,142784,12,19,39,604,0,1,5,3,1
45,67691,10,29,36,571,0,0,2,3,0
45,57040,16,65,33,789,1,0,5,1,0
21,138455,14,45,15,745,1,0,5,3,0
39,112990,13,73,31,577,0,0,2,2,0
29,77986,9,8,37,676,1,1,5,3,1
62,58762,11,61,39,531,0,1,0,1,0
20,43600,15,35,4,725,1,1,2,1,0
39,114774,14,7,16,354,0,1,2,2,1
61,110777,9,71,21,740,1,0,4,3,0
19,39810,3,54,38,333,1,1,4,2,0
41,105703,8,21,17,628,1,0,4,1,1
51,107347,19,64,27,753,0,1,2,1,1
44,125315,8,78,12,687,1,0,4,3,1
58,77204,19,70,0,729,1,0,0,3,0
18,40085,10,79,18,775,1,0,1,2,0
25,66854,10,28,33,424,1,0,4,1,0
40,94797,6,36,3,822,1,1,5,2,1
55,104269,9,23,2,781,1,1,4,2,1
23,59779,3,70,9,616,0,0,0,2,0
39,76207,4,64,27,421,0,0,5,1,0
42,114615,4,70,33,846,1,1,5,3,1
35,53980,10,19,38,612,1,1,5,1,0
34,76117,8,39,18,786,0,1,5,2,0
29,34141,15,73,35,311,0,0,3,1,0
23,29344,8,31,2,424,1,0,3,2,0
43,125008,3,11,22,376,0,0,5,2,0
44,35896,1,10,16,535,1,0,5,3,0
25,109353,13,37,6,553,1,1,5,2,1
36,49813,2,62,25,705,0,0,0,1,0
59,104431,17,53,17,542,1,1,4,3,1
18,85679,5,21,5,760,1,0,1,3,0
46,30681,10,46,30,576,1,1,5,3,0
62,92903,17,76,28,768,1,0,4,3,1
66,23228,11,44,8,519,0,1,0,3,0
52,24582,4,50,34,524,0,1,0,1,0
57,98683,8,75,16,400,0,0,5,2,0
31,31397,19,74,11,806,1,1,2,2,0
52,58799,17,72,35,630,0,1,0,2,0
65,57011,18,5,23,536,0,1,2,2,0
62,99183,2,56,9,638,0,0,0,3,1
37,113254,8,39,29,805,1,0,2,2,1
66,64264,3,73,28,464,1,0,2,2,0
30,62317,16,9,38,517,1,0,5,3,0
55,67914,16,21,9,675,1,1,5,3,0
66,104633,1,57,38,311,1,1,4,3,0
63,122489,8,56,27,731,0,0,2,2,1
66,144237,8,18,17,382,0,1,3,3,0
25,65254,4,33,16,730,0,0,0,3,0
60,60096,14,12,10,777,1,0,5,1,1
37,73785,14,5,0,668,0,1,1,1,0
50,72344,2,33,16,440,0,0,0,2,0
43,134988,18,40,35,755,1,1,4,3,1
56,102643,2,55,35,801,1,0,4,2,0
38,140382,5,41,8,702,1,0,2,1,1
66,88546,3,73,27,587,1,0,4,1,1
59,91091,12,57,32,654,0,1,5,3,1
60,85603,12,56,2,642,1,0,4,2,0
58,48412,10,16,7,448,1,1,0,1,0
26,130489,4,56,5,509,1,0,3,3,1
41,71658,0,5,5,411,0,0,3,2,0
54,119841,8,11,28,835,0,1,2,3,1
66,69549,16,21,36,348,0,1,4,3,0
58,147595,0,47,11,630,0,1,4,1,1
34,31549,2,75,8,664,0,1,3,2,0
41,91216,14,21,18,310,1,1,2,1,1
38,45739,9,63,16,487,1,1,4,2,0
68,41209,7,7,31,808,1,0,2,2,0
56,127051,11,33,34,744,0,1,5,3,1
58,107968,14,26,13,389,1,0,0,3,0
56,35116,8,42,15,747,0,0,5,2,0
30,40045,9,58,20,331,0,0,4,3,1
28,46327,19,54,11,626,1,1,4,1,0
63,55709,8,73,23,373,1,0,4,2,0
36,63617,14,34,33,550,1,0,3,1,0
28,80139,0,27,7,749,1,0,3,3,0
30,46905,1,51,20,654,0,1,4,2,0
63,84148,18,25,7,832,0,0,4,3,0
62,92603,13,24,27,595,0,1,0,1,0
18,118095,7,27,15,597,1,0,0,2,1
57,139779,5,72,9,627,0,1,2,3,1
61,62919,11,25,14,601,1,1,2,1,0
36,103521,14,25,3,811,0,0,3,1,0
29,112905,13,5,25,637,1,0,1,3,1
25,103400,0,19,14,673,0,1,0,2,1
25,108150,10,21,35,393,1,1,2,3,1
62,78446,2,55,31,431,1,1,0,2,0
29,72428,18,67,37,352,0,0,0,1,1
65,67894,17,18,3,795,1,0,5,1,1
50,101149,19,63,8,528,0,0,1,1,1
62,26447,1,54,34,511,1,0,0,3,0
43,25499,6,38,27,803,0,0,5,3,0
56,59041,7,10,36,794,1,1,1,3,1
45,51315,18,53,8,532,0,1,5,1,0
22,21299,14,10,1,370,0,1,5,2,0
25,140506,9,73,2,488,0,1,1,3,1
42,125005,0,11,4,307,0,1,0,3,1
44,24994,5,55,9,631,1,1,0,3,0
63,115414,12,5,27,315,1,0,2,1,1
40,101163,13,17,14,392,0,1,0,2,1
47,146759,2,47,13,561,0,0,0,2,1
62,27489,10,31,22,848,1,0,0,2,0
64,111647,2,75,12,460,0,0,2,3,0
40,52355,18,7,15,650,0,0,1,3,0
66,93805,9,62,29,473,0,1,2,2,1
64,88367,14,21,39,616,1,1,0,1,0
37,129906,10,49,7,317,0,0,4,2,1
35,137409,14,62,16,785,1,0,0,3,1
35,97355,12,60,29,666,1,1,2,2,0
19,136220,4,58,16,650,1,1,5,2,1
21,110349,3,33,34,827,0,1,5,2,1
47,107173,12,58,0,734,0,0,2,1,1
50,21996,8,31,23,569,0,1,3,3,0
53,139999,16,49,24,367,1,1,5,3,1
35,64387,1,35,1,329,0,0,4,2,0
54,134965,4,40,24,615,0,0,2,3,1
36,23089,15,65,13,463,1,1,5,1,0
64,118827,6,41,38,619,1,0,5,2,0
45,40659,0,71,32,313,1,0,1,1,0
57,65178,11,40,16,578,0,0,0,2,0
37,140053,10,9,30,731,0,0,5,2,0
66,115965,11,50,9,562,0,0,5,2,1
50,101268,18,56,5,821,1,1,1,1,0
29,105042,11,53,38,471,0,1,2,3,0
68,126471,11,10,24,657,1,1,2,3,1
32,90726,13,14,37,312,0,1,1,3,0
58,90111,1,27,36,531,0,1,1,3,0
56,126031,1,21,29,775,0,0,3,1,1
19,133682,3,48,33,770,0,1,0,3,1
46,54565,19,45,17,459,0,1,1,3,0
58,120435,15,19,23,560,1,0,0,2,1
27,109242,9,48,26,658,1,1,5,1,1
19,133204,12,62,26,554,0,1,4,2,1
68,149642,1,54,38,814,0,1,2,3,1
28,42884,2,56,20,579,1,1,1,2,0
30,37199,18,74,18,416,0,0,4,3,0
27,80038,5,72,38,461,1,0,2,2,1
31,77786,18,67,22,597,0,0,3,1,0
35,129636,19,62,38,596,0,0,2,2,1
68,124970,18,27,14,657,1,1,1,2,1
26,69294,7,48,1,817,1,1,4,2,0
56,98015,13,48,34,677,0,1,4,2,0
45,54178,9,56,19,725,1,1,4,3,0
20,32665,2,71,27,836,1,1,2,2,1
37,149604,5,32,14,468,0,1,0,1,1
23,20534,14,71,15,814,0,1,0,2,0
44,111828,17,22,32,663,0,0,2,1,1
19,56132,13,31,11,729,0,0,1,2,0
46,135720,18,55,38,382,1,0,2,3,1
55,56110,9,64,38,629,0,0,0,1,0
20,78754,14,78,19,432,0,0,2,1,1
33,83580,3,53,28,756,1,0,4,2,1
47,42469,1,19,2,652,1,0,1,3,0
57,84016,2,77,4,643,0,1,1,3,0
19,66233,6,72,1,393,0,1,3,1,0
34,122804,15,19,22,681,1,1,2,2,1
58,149863,9,55,25,594,0,1,5,3,1
29,86708,18,52,25,497,1,0,5,3,0
52,78232,16,76,6,378,1,0,5,3,1
60,113450,18,5,9,513,1,0,4,2,0
18,106437,4,11,4,458,0,0,5,2,0
62,126311,19,57,11,500,0,1,2,1,0
32,54409,12,35,31,321,1,1,3,2,1
43,135159,12,22,30,638,0,1,3,3,1
54,39324,10,16,21,541,1,1,2,1,0
38,28738,10,52,16,537,0,0,5,2,0
66,123030,15,34,19,448,0,0,2,3,1
48,130093,14,11,19,306,1,1,2,3,1
42,44054,16,7,7,532,0,1,0,1,0
40,49709,17,67,33,376,0,1,3,1,0
41,129321,18,10,22,788,0,1,1,2,1
55,105643,3,19,37,386,1,1,5,2,1
45,148805,4,75,27,521,0,1,5,1,1
38,20363,6,47,12,712,1,0,0,1,0
60,30358,1,22,28,501,0,0,4,3,0
35,121613,0,26,7,575,0,1,1,2,1
53,135233,11,65,10,520,0,0,1,3,1
52,23240,9,65,17,456,1,0,1,1,0
62,92201,7,57,24,480,1,0,3,1,1
26,65689,0,30,21,428,1,1,4,1,0
55,21936,11,44,34,542,0,0,0,2,0
47,132272,1,12,28,471,0,0,4,1,0
61,111074,9,25,20,802,0,0,5,1,1
51,63965,16,47,6,779,1,0,0,2,1
49,97534,2,25,11,569,0,0,3,1,0
20,20882,6,7,35,720,0,0,5,2,0
20,40224,11,35,23,462,1,0,4,1,0
45,125227,7,31,31,323,0,1,1,2,1
61,143750,19,31,26,796,1,0,4,2,1
32,139299,11,77,31,492,0,0,5,2,1
58,145865,2,61,31,689,0,0,3,2,1
40,132012,16,37,31,796,0,1,3,3,0
57,143745,8,48,25,428,0,0,3,2,1
28,50825,9,47,10,842,0,1,0,2,0
65,90740,5,35,17,335,1,0,4,2,0
49,48885,0,69,38,756,0,1,1,2,0
53,60056,11,21,4,660,0,1,1,1,0
50,23203,4,19,15,514,1,1,2,1,0
41,80241,12,38,10,586,1,0,3,2,1
56,22244,14,8,34,668,1,1,5,2,0
51,118322,10,76,10,768,0,0,1,3,0
45,135329,7,32,22,485,1,0,3,2,1
54,88619,4,77,33,773,1,0,1,2,0
24,41584,1,6,16,360,1,1,4,2,0
21,28521,11,21,9,561,1,0,2,1,0
54,70017,1,62,17,410,0,1,3,2,0
18,53541,15,78,7,440,1,0,0,2,0
18,49063,2,13,25,834,1,0,0,3,0
64,90268,9,35,2,378,0,0,1,1,0
37,145234,18,70,23,793,0,0,4,3,1
36,146218,7,66,2,330,1,0,5,2,1
46,138206,6,23,37,815,0,0,3,3,0
27,84952,0,78,1,808,1,0,2,2,0
35,113054,11,59,34,365,0,1,4,2,0
45,59563,4,32,16,809,0,0,1,1,0
52,59752,15,54,8,670,1,0,4,3,0
60,115233,3,69,35,586,0,1,2,2,1
64,22567,16,7,21,475,0,1,4,3,0
48,36121,1,56,30,422,1,1,3,1,0
44,21674,11,14,33,530,1,0,1,2,0
28,96411,0,25,23,303,0,1,2,1,0
66,129876,11,41,8,711,0,0,1,3,1
66,86275,11,19,1,549,1,1,5,3,0
55,87081,11,78,20,786,0,0,3,3,0
22,49140,18,13,33,644,1,1,2,2,0
25,145139,16,48,26,632,0,0,5,2,1
51,29327,19,43,36,752,0,0,5,2,0
65,90663,10,9,6,457,1,0,5,1,1
69,43331,12,29,21,569,1,1,2,3,0
29,43004,7,60,3,717,0,1,1,3,0
55,127369,9,68,13,739,0,1,4,3,0
18,139243,7,76,33,328,0,1,4,1,1
48,30492,19,56,22,634,0,1,5,2,0
21,74797,7,13,24,537,1,0,0,1,0
66,78095,8,14,0,452,0,1,0,3,0
62,33749,6,14,14,414,0,0,2,3,0
67,83217,13,77,31,698,1,0,1,1,0
22,109044,1,66,13,331,1,0,2,2,1
47,29045,10,64,20,831,1,0,1,2,0
41,40116,7,23,6,352,0,1,3,3,0
20,38667,12,42,35,494,1,1,0,1,0
28,95057,14,10,20,604,1,1,2,2,1
62,94205,2,19,39,644,0,1,3,1,1
21,47302,13,51,11,381,1,1,4,3,0
43,31283,14,49,14,300,1,1,0,3,0
44,50935,1,9,14,466,0,0,1,3,0
63,92534,18,57,16,616,1,1,5,3,0
60,114342,11,70,33,482,0,0,4,2,1
44,51624,19,66,34,572,1,0,4,3,0
59,33440,3,27,38,672,1,0,3,2,0
68,131001,2,48,37,661,1,0,2,2,1
67,66501,4,56,13,500,0,1,5,1,0
23,107333,2,50,4,491,1,1,2,3,1
32,21269,14,23,29,640,1,0,3,2,0
47,27868,18,51,3,598,1,1,4,1,1
59,50251,1,56,14,805,1,0,0,1,0
54,97909,11,28,38,439,0,0,4,3,0
54,104523,4,21,34,605,1,0,3,3,1
59,58729,16,50,9,495,1,0,4,1,0
54,35734,13,68,1,360,1,1,5,2,1
52,62429,9,32,23,659,1,0,4,3,0
40,61337,2,54,27,606,0,1,4,1,0
23,60325,3,68,21,779,0,0,4,1,0
21,103600,5,32,31,632,0,1,0,2,1
35,82514,15,60,30,382,1,1,1,2,0
26,28433,6,63,18,633,0,1,1,1,0
66,133957,14,9,20,816,0,0,2,2,1
46,29111,19,58,2,773,0,0,1,3,0
30,123986,10,48,5,693,1,1,1,1,1
64,83753,0,46,31,679,1,1,1,2,0
69,133783,4,76,1,320,0,0,4,2,1
34,100583,12,61,23,476,1,1,4,2,1
62,93620,13,51,26,662,1,1,5,2,1
49,41751,8,29,8,321,1,1,0,1,0
65,36453,16,48,12,847,0,0,4,2,0
39,105844,14,19,13,549,1,0,4,3,1
21,58968,6,55,10,372,1,0,1,3,0
22,50077,11,57,13,390,0,0,0,1,0
54,128582,5,38,15,475,1,0,0,1,1
58,54775,15,12,9,425,1,0,1,3,0
66,78144,4,74,19,503,0,1,1,3,0
30,68570,8,25,15,545,0,1,0,1,1
51,66097,13,11,33,570,1,1,3,3,1
62,44503,7,60,15,343,1,1,1,3,0
39,22779,13,53,13,847,1,1,1,1,0
40,106840,11,46,27,467,0,1,0,1,1
68,20755,9,27,17,734,0,0,3,2,0
20,59263,19,56,25,329,1,1,5,2,0
59,128491,19,57,37,656,1,1,3,3,1
51,75087,12,20,6,790,1,0,2,1,0
49,62281,18,41,33,547,1,0,3,2,1
62,71482,14,22,6,552,0,1,1,3,0
68,74857,7,24,32,681,1,1,4,3,1
66,142989,9,50,34,835,0,1,0,3,1
38,37400,2,6,38,718,0,0,5,3,0
63,60115,2,67,20,422,0,0,1,1,0
61,34249,4,7,27,593,1,0,5,3,0
38,133183,15,50,31,442,0,0,0,2,1
61,66825,16,53,15,810,0,1,5,1,0
28,130361,5,5,9,356,1,1,3,3,1
56,44600,19,26,22,341,1,1,0,2,0
21,57706,19,18,14,420,0,0,1,2,0
68,39222,15,49,5,642,1,0,4,1,0
18,119041,1,10,32,631,0,1,1,1,1
45,124504,19,69,38,755,1,1,2,1,1
41,61139,14,25,11,736,0,1,0,2,0
52,134919,17,8,35,640,0,0,1,2,1
30,136605,0,7,30,640,1,1,3,3,1
64,61302,18,34,9,715,1,0,3,1,1
51,114684,11,35,33,481,1,1,5,1,1
28,107838,7,38,9,563,0,1,1,1,0
53,88159,5,24,10,509,0,0,5,1,0
68,28646,11,58,13,822,1,0,2,2,0
34,33543,6,29,2,481,0,0,0,1,0
52,114496,17,19,32,743,1,1,2,2,1
35,148212,13,42,6,550,0,0,4,2,1
57,42785,7,27,3,437,0,1,5,1,0
39,98353,19,56,38,517,1,0,1,2,1
41,51406,13,70,9,753,1,1,5,2,0
36,108992,4,61,14,386,0,0,2,1,0
54,71428,8,61,15,592,0,0,4,1,0
56,43777,7,56,37,391,0,1,2,3,0
38,77939,1,39,3,507,0,0,4,2,0
25,73026,15,78,3,503,1,1,3,2,0
45,106450,12,18,35,485,1,1,3,3,1
22,49553,6,18,26,384,1,1,1,3,0
34,43548,15,37,21,455,0,0,2,1,0
54,83221,6,56,21,592,0,1,3,3,0
53,57265,13,5,16,832,0,0,5,1,0
36,145549,13,38,33,460,0,0,0,1,1
44,60701,11,23,31,685,1,1,5,1,0
51,71287,0,28,5,784,1,0,3,2,0
28,26727,0,8,32,802,1,1,3,2,0
62,130460,11,40,7,455,0,1,2,1,1
64,70717,19,62,35,442,1,1,4,3,1
29,52427,14,36,4,583,1,1,0,2,0
38,36692,3,13,4,334,1,1,0,2,0
28,51625,6,71,9,523,1,1,4,3,0
56,44918,15,24,39,692,0,0,2,2,0
45,126931,2,78,6,707,0,0,3,3,1
22,61136,6,66,11,687,1,0,4,3,0
34,134826,5,62,29,596,1,0,0,2,1
37,134881,15,26,24,622,1,0,0,3,1
58,72409,7,71,27,787,1,1,3,3,0
63,35577,5,79,12,338,1,0,3,1,0
29,105155,9,52,21,804,0,1,1,1,1
23,131776,15,12,17,802,1,0,5,2,1
34,119246,10,77,26,836,1,0,4,3,1
68,122924,12,19,7,615,1,1,3,2,1
36,146759,5,36,5,795,0,0,1,2,1
43,140408,0,57,10,416,0,0,2,1,0
65,101731,18,71,28,641,0,0,0,3,0
61,47689,11,8,4,539,0,1,4,2,0
61,31154,5,34,6,744,0,0,5,2,0
69,124657,17,17,21,786,1,1,2,1,1
49,114948,12,25,3,710,1,0,4,1,1
23,41341,6,45,31,597,0,1,4,1,0
53,117554,12,23,18,351,0,0,3,2,1
55,94681,7,52,32,603,0,1,1,3,0
28,127798,16,67,0,587,1,1,4,1,1
50,66330,8,24,7,417,0,0,5,1,0
41,138069,19,68,31,723,0,0,2,3,0
40,107759,12,41,29,508,0,0,5,2,1
32,88416,1,35,27,426,1,1,4,2,0
44,145067,3,78,31,592,0,0,5,3,1
28,106807,1,22,24,818,1,1,5,1,1
68,53313,3,24,33,521,1,0,1,3,0
67,66900,17,15,32,376,1,0,0,2,0
34,98840,4,48,12,637,1,1,4,2,0
68,54695,18,68,24,574,1,0,2,1,0
31,50225,9,38,39,416,0,0,0,1,0
44,106072,17,69,38,591,1,0,5,3,0
35,116367,9,59,9,570,1,1,0,2,0
45,69156,4,78,30,746,1,1,3,2,0
68,97209,16,5,10,456,0,1,3,3,1
64,107453,12,42,24,483,1,1,4,1,1
64,47829,16,13,33,723,1,0,2,2,0
21,100908,8,75,19,315,1,0,3,2,1
24,45938,11,21,6,397,0,0,5,1,0
62,79164,13,56,32,599,1,1,1,2,1
52,74530,13,22,34,721,1,0,1,1,1
65,140921,7,67,28,606,1,1,5,3,1
26,88199,4,37,11,573,1,0,0,1,0
25,80282,18,8,4,560,1,1,5,1,1
69,67801,13,79,11,538,1,1,0,3,1
62,29465,8,56,28,631,1,0,0,2,0
34,23326,6,13,34,414,0,1,1,2,0
34,23659,7,68,19,567,0,1,3,1,0
66,80289,13,34,36,311,0,0,5,1,0
50,47594,13,12,0,372,1,1,3,3,0
49,135819,10,9,15,705,0,1,4,3,1
25,24763,13,67,29,477,1,0,2,2,0
36,108657,7,5,8,558,0,1,1,2,0
55,30828,2,19,9,699,0,1,0,3,0
20,67588,17,42,12,569,1,1,2,1,0
22,31221,2,46,19,785,1,0,0,3,0
30,31211,12,50,28,358,1,0,2,2,0
64,33569,11,57,3,565,1,0,2,1,0
63,116894,14,30,27,374,1,0,3,3,1
48,57860,17,65,36,389,0,1,4,2,0
33,91558,4,71,12,804,1,0,4,1,0
67,65337,6,58,2,656,0,0,0,1,0
49,72311,10,26,36,453,0,0,1,1,1
39,33515,10,30,18,517,1,0,4,1,0
46,91695,14,64,27,785,0,1,1,1,0
39,142006,9,43,18,839,0,1,0,3,1
60,131527,14,40,16,429,1,0,1,1,1
20,126749,12,25,17,365,1,1,2,3,1
27,107227,13,45,17,443,0,0,2,1,1
59,44904,16,52,22,679,0,0,0,2,0
38,79935,12,30,39,612,0,1,1,1,1
33,63790,9,67,8,706,1,1,1,3,0
29,88580,0,40,28,706,1,1,0,2,0
19,95148,0,28,28,576,1,1,4,2,0
58,25636,14,25,1,708,0,1,3,3,0
41,97129,15,22,16,613,1,1,4,2,1
52,134483,11,19,30,848,1,0,5,3,1
47,22892,5,10,27,548,0,1,3,1,0
47,41672,5,47,38,760,0,0,1,1,0
64,25812,11,35,29,698,0,0,3,3,0
52,116621,14,32,34,750,1,0,3,1,1
36,148177,3,12,19,770,1,0,1,2,1
67,20654,3,33,15,733,1,0,2,1,0
25,74633,1,25,33,745,1,1,3,1,0
43,37143,11,62,13,402,1,1,0,2,0
66,75934,6,64,25,627,1,0,4,2,1
57,87334,19,54,19,545,1,0,1,1,1
24,123463,8,35,23,357,0,1,1,1,0
47,145851,8,51,17,404,1,0,3,1,1
24,49087,7,38,8,368,1,1,2,3,0
20,31618,13,6,18,601,0,1,2,3,0
18,28446,0,71,19,452,0,1,4,1,0
53,107182,11,76,29,836,0,0,4,1,0
42,122127,1,56,25,334,0,0,2,2,1
54,68867,12,11,30,314,1,0,5,1,0
18,71028,3,23,34,405,1,0,2,1,0
32,80101,19,19,2,373,0,0,2,3,0
54,47200,17,52,39,584,0,0,3,3,0
30,115107,18,18,28,849,1,0,0,3,1
57,108074,15,7,5,496,0,0,4,2,1
25,126091,13,54,0,579,0,1,5,1,1
22,81465,7,58,23,452,1,0,5,3,0
26,129500,11,10,37,590,0,1,1,2,1
18,106436,8,53,33,441,1,1,2,1,1
53,138422,5,27,6,611,0,1,2,1,1
52,144124,17,24,10,331,1,0,0,2,1
19,107892,1,64,10,325,0,0,2,1,1
57,108559,7,49,35,554,1,0,4,2,1
40,140044,13,65,19,355,1,1,5,2,1
26,59148,5,60,15,592,0,0,2,3,0
51,102928,9,6,4,529,0,0,0,2,0
63,40698,7,49,23,352,0,1,3,3,0
31,62470,16,44,29,400,0,0,4,1,0
21,112071,11,28,29,766,0,1,3,3,1
47,71660,16,33,38,566,1,1,1,2,0
48,73910,12,71,36,301,1,1,0,3,0
55,55450,18,72,32,321,1,0,1,1,0
28,76463,11,70,19,511,1,1,1,3,1
52,53757,15,58,21,535,0,1,5,1,0
25,98012,4,57,20,828,1,0,1,2,0
20,126750,15,53,36,687,1,1,1,3,1
31,147043,5,36,26,313,1,0,0,1,0
30,90247,10,65,37,818,0,0,3,1,0
62,92015,16,46,34,521,0,1,2,3,0
49,51390,13,5,37,702,1,0,1,3,0
51,76116,5,67,39,812,0,0,5,3,1
62,33161,10,39,5,586,1,0,2,3,0
36,52152,11,55,31,683,0,0,5,3,0
55,100171,12,75,15,546,0,1,2,1,0
33,126379,3,49,27,390,0,0,1,2,0
19,115833,6,69,15,611,1,0,4,1,0
57,40836,1,18,26,736,0,0,2,3,0
34,110367,5,7,2,342,1,0,4,3,0
51,86543,5,28,20,373,0,1,3,2,0
59,75648,17,69,37,615,1,1,2,3,1
33,46331,19,52,37,443,1,0,0,2,0
55,125992,7,14,29,628,1,1,5,3,1
19,30763,7,17,21,508,1,0,3,1,0
19,89444,7,77,18,398,1,1,3,2,0
43,113109,7,18,30,413,1,0,4,1,1
30,39187,0,14,19,474,0,0,1,3,0
64,31957,1,44,18,570,1,1,5,1,0
48,24379,11,27,1,362,0,1,0,1,0
51,47959,14,59,39,703,1,1,0,1,0
56,102018,3,67,38,524,1,1,4,2,1
20,143076,2,75,26,460,0,1,4,2,0
25,47105,13,46,7,335,1,0,3,2,0
40,20877,7,70,26,680,0,0,4,1,0
31,68353,12,77,14,617,1,0,1,1,1
44,103788,18,51,11,755,0,0,3,3,0
46,116870,4,56,13,568,0,1,3,2,0
56,104585,12,22,6,643,1,1,3,3,1
56,103308,19,22,16,339,0,0,0,1,1
18,71567,0,28,25,713,0,0,5,2,1
34,77913,15,27,36,679,1,1,5,3,0
58,22637,1,16,19,521,1,1,0,1,0
47,92778,6,27,9,580,1,1,3,1,1
30,62025,5,25,18,524,0,1,1,1,0
38,126917,4,68,17,756,0,1,2,2,1
36,121187,3,76,29,453,0,0,3,2,1
36,119508,1,38,29,579,1,0,4,3,1
42,102464,9,6,24,652,1,0,5,1,1
39,48742,4,73,23,338,0,0,2,2,0
48,31831,17,35,9,788,1,1,0,2,0
34,133768,9,72,1,497,1,0,0,1,1
40,135911,14,74,37,575,1,0,2,1,1
49,105092,8,23,31,471,1,0,5,3,0
27,110879,10,76,34,807,1,0,5,3,1
27,108370,16,17,36,704,0,0,4,3,1
53,146537,8,69,6,570,0,1,0,2,1
25,66762,15,10,6,430,1,0,0,2,0
69,124824,5,75,26,684,1,0,3,2,1
37,118958,10,31,9,696,0,1,1,2,1
49,108741,16,56,32,595,0,1,4,2,1
67,38830,3,52,6,682,0,1,3,1,0
31,75044,14,72,5,811,0,1,1,3,1
67,93948,0,48,5,694,0,0,0,3,0
45,89202,19,21,12,559,1,1,1,3,1
63,57045,0,42,12,580,0,0,0,3,0
69,106322,8,14,1,655,0,1,5,1,0
41,137257,11,58,18,719,0,0,3,2,1
32,91051,3,10,18,491,0,1,0,2,0
39,127509,12,10,37,727,1,1,1,2,1
47,46627,6,56,1,647,1,0,3,3,0
21,35198,7,19,25,728,0,0,1,3,0
30,89521,12,72,5,691,0,1,1,1,0
40,131439,10,61,19,640,1,0,2,1,1
25,126471,8,60,22,846,0,0,0,2,0
35,49475,15,11,14,701,0,0,0,2,1
29,125752,9,55,5,346,1,0,1,2,1
48,138998,10,62,27,724,1,1,5,2,1
31,39403,11,68,34,816,0,0,0,2,0
51,23681,13,30,10,627,0,1,4,2,0
35,111555,18,62,7,386,1,0,5,3,1
51,138884,11,35,23,814,1,1,5,1,0
28,113122,17,70,20,464,1,1,5,1,1
58,135260,16,17,35,522,0,1,0,3,1
29,62292,2,22,6,596,0,1,5,2,0
66,123057,0,79,4,750,0,0,5,2,1
32,125386,18,17,28,642,1,0,3,2,1
48,122306,3,28,15,640,0,1,0,1,1
66,25629,15,61,5,760,1,0,5,1,0
46,113246,11,33,13,691,0,0,4,2,1
43,115864,12,60,1,836,1,1,5,2,1
35,97814,16,58,24,720,0,0,1,3,1
49,28417,7,9,30,680,1,0,0,2,0
39,138888,12,39,12,304,1,0,3,3,1
55,54765,19,23,17,303,1,0,4,2,1
34,94499,4,59,16,615,1,1,2,2,1
40,134088,17,73,27,377,0,1,1,2,1
41,76574,14,48,11,830,1,0,1,3,0
67,122828,11,42,34,654,0,1,1,3,0
25,110545,16,66,21,332,0,1,4,3,1
58,148206,14,26,38,438,1,1,0,1,1
23,47675,1,77,0,571,1,1,0,1,0
22,145609,5,44,36,495,0,0,5,2,0
61,121711,16,30,20,426,0,0,5,3,0
46,92267,15,9,0,648,0,0,0,3,0
45,60563,16,58,3,343,0,1,5,2,0
28,31332,19,53,31,543,0,0,0,2,0
18,143745,8,7,0,308,0,0,1,2,1
60,39177,4,42,12,378,0,0,2,2,0
36,109254,0,18,16,489,1,1,1,3,1
26,88447,5,51,11,385,0,0,5,1,1
44,77104,13,18,6,784,0,1,2,3,0
51,104335,16,79,2,570,1,1,2,1,0
61,134938,18,77,25,812,0,1,0,2,1
21,100730,0,42,30,319,0,1,3,1,0
53,24951,0,68,35,788,1,1,4,3,0
35,126402,12,48,25,429,0,0,3,3,0
32,48333,13,74,2,306,0,1,2,3,0
68,41673,5,69,27,609,1,1,3,3,0
30,134421,5,29,16,772,1,1,5,3,1
36,60870,0,20,37,401,0,0,2,3,1
66,141945,13,19,29,637,1,0,1,2,1
23,147536,2,7,1,618,1,0,5,1,1
65,91101,9,71,7,812,0,0,1,2,0
